Kasted_Resistivity_0_5.dat
3
UTM X
UTM Y
Resistivity (ohmm)
            563963              6231625            29.065645
            563963              6231675            38.299225
            563963              6231725            53.510628
            563963              6231775            66.107391
            563963              6231825            77.794693
            563963              6231875            81.774887
            563963              6231925            85.498795
            563963              6231975            98.012161
            563963              6232025            100.99273
            563963              6232075            94.510475
            563963              6232125            72.697594
            563963              6232175             52.09547
            563963              6232225             35.36552
            563963              6232275            18.187376
            563963              6232325            11.833412
            563963              6232375            9.0695763
            563963              6232425            7.3601046
            563963              6232475            6.9888067
            563963              6232525            6.5371733
            563963              6232575             6.696579
            563963              6232625            6.7751045
            563963              6232675             6.635582
            563963              6232725            4.9415021
            564013              6230375             139.4023
            564013              6230425            153.97845
            564013              6230475            144.98396
            564013              6230525            139.72685
            564013              6230575            142.41966
            564013              6230625             144.1451
            564013              6230675            137.45482
            564013              6230725            156.27161
            564013              6230775            202.30191
            564013              6230825            179.41551
            564013              6230875            136.57147
            564013              6230925            107.83012
            564013              6230975            105.17195
            564013              6231025            111.71719
            564013              6231075            115.66714
            564013              6231125            107.88721
            564013              6231175            97.472038
            564013              6231225            92.535851
            564013              6231275            94.732727
            564013              6231325            100.56805
            564013              6231375            101.11372
            564013              6231425            77.010498
            564013              6231475            50.353531
            564013              6231525            33.050655
            564013              6231575             26.30571
            564013              6231625            29.178974
            564013              6231675            33.823612
            564013              6231725            43.183708
            564013              6231775            55.252251
            564013              6231825            70.691956
            564013              6231875            78.621262
            564013              6231925            86.063705
            564013              6231975            99.460358
            564013              6232025            99.037582
            564013              6232075            93.235229
            564013              6232125            78.198792
            564013              6232175            54.535591
            564013              6232225            32.623459
            564013              6232275            14.618403
            564013              6232325            11.600587
            564013              6232375             9.124918
            564013              6232425             7.340641
            564013              6232475            6.2831144
            564013              6232525            5.8215818
            564013              6232575            5.3140421
            564013              6232625            5.5016251
            564013              6232675            6.3288531
            564013              6232725            5.1788225
            564013              6232775            4.7948833
            564063              6230375            139.67862
            564063              6230425            160.19905
            564063              6230475            145.40858
            564063              6230525            141.13023
            564063              6230575            145.04741
            564063              6230625            127.89098
            564063              6230675             143.2683
            564063              6230725            182.14198
            564063              6230775            278.70187
            564063              6230825            179.36185
            564063              6230875            123.37578
            564063              6230925            102.35284
            564063              6230975            103.82452
            564063              6231025            112.41904
            564063              6231075            117.15205
            564063              6231125            109.28484
            564063              6231175            86.500763
            564063              6231225            76.630211
            564063              6231275            82.372063
            564063              6231325            94.556198
            564063              6231375             111.2705
            564063              6231425            106.65226
            564063              6231475            71.592903
            564063              6231525             42.46978
            564063              6231575            31.163767
            564063              6231625            31.783375
            564063              6231675            31.335743
            564063              6231725            32.008106
            564063              6231775            43.846001
            564063              6231825            55.449795
            564063              6231875            63.416164
            564063              6231925            68.510948
            564063              6231975            76.023872
            564063              6232025            85.648537
            564063              6232075            84.959106
            564063              6232125            68.819267
            564063              6232175            51.208256
            564063              6232225            31.325645
            564063              6232275             20.05257
            564063              6232325            15.009285
            564063              6232375            9.4710045
            564063              6232425            6.4634738
            564063              6232475            5.4661179
            564063              6232525            5.2114792
            564063              6232575             4.976305
            564063              6232625            4.8562722
            564063              6232675             5.966464
            564063              6232725            5.3180571
            564063              6232775            4.8730183
            564063              6232825            5.1210847
            564113              6230425              158.745
            564113              6230475            148.89838
